key,id,chapter_id,land_id,is_big,power,show_items,hook_items,hook_show_items,per_hook_items,quick_show_items
150270,150270,15,5,0,697698,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1960],[22,1975],[1,2150],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1960],[22,1975],[1,2150],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150260,150260,15,5,0,697436,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1960],[22,1975],[1,2150],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1960],[22,1975],[1,2150],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150250,150250,15,5,1,697173,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1950],[22,1975],[1,2150],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1950],[22,1975],[1,2150],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150240,150240,15,5,0,696911,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1950],[22,1965],[1,2140],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1950],[22,1965],[1,2140],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150230,150230,15,5,0,696648,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1950],[22,1965],[1,2140],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1950],[22,1965],[1,2140],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150220,150220,15,5,0,690291,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1940],[22,1965],[1,2140],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1940],[22,1965],[1,2140],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150210,150210,15,5,0,690028,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1940],[22,1955],[1,2130],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1940],[22,1955],[1,2130],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150200,150200,15,5,1,689766,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1940],[22,1955],[1,2130],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1940],[22,1955],[1,2130],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150190,150190,15,5,0,689503,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1930],[22,1955],[1,2130],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1930],[22,1955],[1,2130],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150180,150180,15,5,0,689241,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1930],[22,1945],[1,2120],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1930],[22,1945],[1,2120],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150170,150170,15,5,0,688978,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1930],[22,1945],[1,2120],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1930],[22,1945],[1,2120],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150160,150160,15,5,0,688716,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1920],[22,1945],[1,2120],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1920],[22,1945],[1,2120],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150150,150150,15,5,1,688453,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1920],[22,1935],[1,2110],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1920],[22,1935],[1,2110],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150140,150140,15,5,0,674541,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1920],[22,1935],[1,2110],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1920],[22,1935],[1,2110],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150130,150130,15,5,0,674278,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1910],[22,1935],[1,2110],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1910],[22,1935],[1,2110],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150120,150120,15,5,0,674016,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1910],[22,1925],[1,2100],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1910],[22,1925],[1,2100],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150110,150110,15,5,0,673753,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1910],[22,1925],[1,2100],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1910],[22,1925],[1,2100],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150100,150100,15,5,1,673491,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1900],[22,1925],[1,2100],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1900],[22,1925],[1,2100],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150090,150090,15,5,0,673228,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1900],[22,1915],[1,2090],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1900],[22,1915],[1,2090],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150080,150080,15,5,0,672966,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1900],[22,1915],[1,2090],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1900],[22,1915],[1,2090],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150070,150070,15,5,0,672703,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1890],[22,1915],[1,2090],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1890],[22,1915],[1,2090],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150060,150060,15,5,0,666802,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1890],[22,1905],[1,2080],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1890],[22,1905],[1,2080],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150050,150050,15,5,1,666540,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1890],[22,1905],[1,2080],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1890],[22,1905],[1,2080],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150040,150040,15,5,0,666277,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1880],[22,1905],[1,2080],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1880],[22,1905],[1,2080],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150030,150030,15,5,0,666015,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1880],[22,1895],[1,2070],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1880],[22,1895],[1,2070],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150020,150020,15,5,0,665752,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1880],[22,1895],[1,2070],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1880],[22,1895],[1,2070],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
150010,150010,15,5,0,665490,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1870],[22,1895],[1,2070],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1870],[22,1895],[1,2070],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140400,140400,14,4,1,665227,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1870],[22,1885],[1,2060],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1870],[22,1885],[1,2060],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140390,140390,14,4,0,664965,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1870],[22,1885],[1,2060],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1870],[22,1885],[1,2060],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140380,140380,14,4,0,659064,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1860],[22,1885],[1,2060],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1860],[22,1885],[1,2060],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140370,140370,14,4,0,658801,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1860],[22,1875],[1,2050],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1860],[22,1875],[1,2050],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140360,140360,14,4,0,658539,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1860],[22,1875],[1,2050],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1860],[22,1875],[1,2050],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140350,140350,14,4,1,658276,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1850],[22,1875],[1,2050],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1850],[22,1875],[1,2050],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140340,140340,14,4,0,658014,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1850],[22,1865],[1,2040],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1850],[22,1865],[1,2040],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140330,140330,14,4,0,657751,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1850],[22,1865],[1,2040],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1850],[22,1865],[1,2040],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140320,140320,14,4,0,657489,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1840],[22,1865],[1,2040],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1840],[22,1865],[1,2040],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140310,140310,14,4,0,657226,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1840],[22,1855],[1,2030],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1840],[22,1855],[1,2030],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140300,140300,14,4,1,651351,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1840],[22,1855],[1,2030],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1840],[22,1855],[1,2030],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140290,140290,14,4,0,651089,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1830],[22,1855],[1,2030],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1830],[22,1855],[1,2030],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140280,140280,14,4,0,650826,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1830],[22,1845],[1,2020],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1830],[22,1845],[1,2020],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140270,140270,14,4,0,650564,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1830],[22,1845],[1,2020],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1830],[22,1845],[1,2020],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140260,140260,14,4,0,650301,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1820],[22,1845],[1,2020],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1820],[22,1845],[1,2020],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140250,140250,14,4,1,650039,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1820],[22,1835],[1,2010],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1820],[22,1835],[1,2010],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140240,140240,14,4,0,649776,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1820],[22,1835],[1,2010],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1820],[22,1835],[1,2010],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140230,140230,14,4,0,649514,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1810],[22,1835],[1,2010],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1810],[22,1835],[1,2010],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140220,140220,14,4,0,643623,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1810],[22,1825],[1,2000],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1810],[22,1825],[1,2000],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140210,140210,14,4,0,643361,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1810],[22,1825],[1,2000],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1810],[22,1825],[1,2000],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140200,140200,14,4,1,643098,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1800],[22,1825],[1,2000],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1800],[22,1825],[1,2000],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140190,140190,14,4,0,642836,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1800],[22,1815],[1,1990],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1800],[22,1815],[1,1990],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140180,140180,14,4,0,642573,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1800],[22,1815],[1,1990],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1800],[22,1815],[1,1990],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140170,140170,14,4,0,642311,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1790],[22,1815],[1,1990],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1790],[22,1815],[1,1990],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140160,140160,14,4,0,642048,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1790],[22,1805],[1,1980],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1790],[22,1805],[1,1980],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140150,140150,14,4,1,641786,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1790],[22,1805],[1,1980],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1790],[22,1805],[1,1980],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
140140,140140,14,4,0,635911,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1]]","[[5,1780],[22,1805],[1,1980],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]","[[5,1780],[22,1805],[1,1980],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40112,1],[40212,1],[40312,1],[40412,1],[10601,1],[10480,1]]"
