ID,Loại Vật Phẩm,Tên Hiển Thị,Icon_ID,Tên_File_Ảnh,Đường_Dẫn_Ảnh_Tương_Đối,Công_Thức_IMAGE_Excel,Mô Tả,Công Dụng,File Gốc
10443,Cuộn Ninja,Cuộn: Kaguya,10441,10441.png,icons/item/10441.png,"=IMAGE(""icons/item/10441.png"")",Cuộn giấy này do Kaguya huyền thoại để lại. Nâng sao nó và đạt được các kỹ năng và chỉ số cộng thêm khác nhau ở các cấp độ khác nhau. Cho ninja đang mặc,Công dụng: đạt được kỹ năng,item_data1.luac
10444,Cuộn Ninja,Cuộn: Kaguya,10441,10441.png,icons/item/10441.png,"=IMAGE(""icons/item/10441.png"")",Cuộn giấy này do Kaguya huyền thoại để lại. Nâng sao nó và đạt được các kỹ năng và chỉ số cộng thêm khác nhau ở các cấp độ khác nhau. Cho ninja đang mặc,Công dụng: đạt được kỹ năng,item_data1.luac
10445,Cuộn Ninja,Cuộn: Kaguya,10441,10441.png,icons/item/10441.png,"=IMAGE(""icons/item/10441.png"")",Cuộn giấy này do Kaguya huyền thoại để lại. Nâng sao nó và đạt được các kỹ năng và chỉ số cộng thêm khác nhau ở các cấp độ khác nhau. Cho ninja đang mặc,Công dụng: đạt được kỹ năng,item_data1.luac
10450,Tiền Tệ,Bình Tinh Hoa,10450,10450.png,icons/item/10450.png,"=IMAGE(""icons/item/10450.png"")","Bản chất còn lại của một cuộn giấy. Sử dụng để Rèn lại Cuộn , cấp các kỹ năng và chỉ số mới cho Cuộn",Công dụng: rèn lại các cuộn,item_data1.luac
10451,Cuộn Ninja,Sách Tự Nhiên,10451,10451.png,icons/item/10451.png,"=IMAGE(""icons/item/10451.png"")",Một cuộn giấy có mùi của tất cả những gì tự nhiên. Nâng chỉ số cộng thêm. cho ninja đang mặc. có thể Chế tạo thành Cuộn Mặt Trăng cấp cao hơn tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10452,Cuộn Ninja,Sách Dương,10452,10452.png,icons/item/10452.png,"=IMAGE(""icons/item/10452.png"")",Một cuộn đầy sự ảm đạm của mặt trăng. Nâng chỉ số cộng thêm và 1 kỹ năng cơ bản ngẫu nhiên . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Cuộn Mặt Trăng cấp cao hơn tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10453,Cuộn Ninja,Sách Âm,10453,10453.png,icons/item/10453.png,"=IMAGE(""icons/item/10453.png"")",Cuộn giấy đang phát ra ánh nắng chói chang. Nâng chỉ số cộng thêm và 1-2 kỹ năng cơ bản ngẫu nhiên . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Sách Cầu Vồng cấp cao hơn tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10454,Cuộn Ninja,Sách Cầu Vồng,10454,10454.png,icons/item/10454.png,"=IMAGE(""icons/item/10454.png"")",Cô đọng với sức mạnh của nindo. Nâng chỉ số cộng thêm và 2 kỹ năng ngẫu nhiên . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Sách Cổ Đại cấp cao hơn tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10455,Cuộn Ninja,Sách Cổ Đại,10455,10455.png,icons/item/10455.png,"=IMAGE(""icons/item/10455.png"")",Một Cuộn giấy hiếm do tổ tiên Ninja để lại. Nâng chỉ số cộng thêm và 2 kỹ năng ngẫu nhiên Trung/Cao . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Sách Cổ Đại cấp tối đa tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10456,Cuộn Ninja,Sách Huyền Thoại,10456,10456.png,icons/item/10456.png,"=IMAGE(""icons/item/10456.png"")",Một Cuộn giấy hiếm do tổ tiên Ninja để lại. Nâng chỉ số cộng thêm và 2 kỹ năng ngẫu nhiên Trung/Cao . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Sách Cổ Đại cấp tối đa tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10457,Cuộn Ninja,Sách Thần Thoại,10457,10457.png,icons/item/10457.png,"=IMAGE(""icons/item/10457.png"")",Một Cuộn giấy hiếm do tổ tiên Ninja để lại. Nâng chỉ số cộng thêm và 2 kỹ năng ngẫu nhiên Trung/Cao . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Sách Cổ Đại cấp tối đa tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10458,Cuộn Ninja,Siêu Thần Bí Thuật,10458,10458.png,icons/item/10458.png,"=IMAGE(""icons/item/10458.png"")",Một Cuộn giấy hiếm do tổ tiên Ninja để lại. Nâng chỉ số cộng thêm và 2 kỹ năng ngẫu nhiên Trung/Cao . ninja sẽ được hưởng sau khi trang bị. có thể Chế tạo thành Sách Cổ Đại cấp tối đa tại Lò Rèn,Công dụng: đạt được kỹ năng,item_data1.luac
10459,Cuộn Ninja,Luân Hồi Bí Thuật,10459,10459.png,icons/item/10459.png,"=IMAGE(""icons/item/10459.png"")",Bí thuật hiếm do Lục Đạo Tiên Nhân để lại. Nâng chỉ số cộng thêm và 2 kỹ năng ngẫu nhiên Trung/Cao . ninja sẽ được hưởng sau khi trang bị.,Công dụng: đạt được kỹ năng,item_data1.luac
10460,Khác,Đá Thức Tỉnh,10460,10460.png,icons/item/10460.png,"=IMAGE(""icons/item/10460.png"")",Vật phẩm này chứa sức mạnh nguyên thủy của Lục Đạo. Sử dụng để mua và nâng cấp 13 Thức tỉnh Nhẫn Thuật,Công dụng: học Thức tỉnh Nhẫn Thuật,item_data1.luac
10470,Tiền Tệ,Ngọc Trai Vận Mệnh,10470,10470.png,icons/item/10470.png,"=IMAGE(""icons/item/10470.png"")","Sử dụng để Tẩy luyện may mắn cho Sách Cổ Đại. có thể nhận các kỹ năng mạnh và hiếm, tỷ lệ *2 cho các kỹ năng Nhẫn Thuật mạnh gấp đôi!",Công dụng: rèn lại các cuộn,item_data1.luac
10480,Tiền Tệ,Mảnh Charka,10480,10480.png,icons/item/10480.png,"=IMAGE(""icons/item/10480.png"")",Sử dụng để mở khóa thêm khe tại Cây Thần Thụ,Công dụng: mở khóa thêm khe,item_data1.luac
10490,Tiền Tệ,Ngọc Trai Vận Mệnh Cao Cấp,10490,10490.png,icons/item/10490.png,"=IMAGE(""icons/item/10490.png"")",Sử dụng để Tẩy luyện may mắn cho Sách Cổ Đại chắc chắn để có được kỹ năng nâng cao!,Công dụng: rèn lại các cuộn,item_data1.luac
10500,Khác,Điểm May Mắn,10450,10450.png,icons/item/10450.png,"=IMAGE(""icons/item/10450.png"")",,Công dụng: chế tạo các Cuộn,item_data1.luac
10510,Tiền Tệ,Kết Ấn Phong Ấn,10510,10510.png,icons/item/10510.png,"=IMAGE(""icons/item/10510.png"")",Sức mạnh đặc biệt của nó cho phép bạn dỡ bỏ các Kỹ năng Nhẫn Thuật mà không làm hỏng chúng để các ninja khác có thể học và sử dụng chúng trực tiếp,,item_data1.luac
10520,Vật phẩm Triệu Hồi,Vé Triệu Hồi Ninja,10408,10408.png,icons/item/10408.png,"=IMAGE(""icons/item/10408.png"")",Một cuộn ghi lại Ninja Liên Kết. ninja có thể là Triệu Hồi trong Sự Kiện Phiếu Ninja,Ninja Bonds,item_data1.luac
10530,Vật phẩm Triệu Hồi,Cuộn Thủy Độn,10521,10521.png,icons/item/10521.png,"=IMAGE(""icons/item/10521.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10531,Vật phẩm Triệu Hồi,Cuộn Phong Độn,10522,10522.png,icons/item/10522.png,"=IMAGE(""icons/item/10522.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10532,Vật phẩm Triệu Hồi,Cuộn Hỏa Độn,10523,10523.png,icons/item/10523.png,"=IMAGE(""icons/item/10523.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10533,Vật phẩm Triệu Hồi,Cuộn Thủy,10524,10524.png,icons/item/10524.png,"=IMAGE(""icons/item/10524.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10534,Vật phẩm Triệu Hồi,Cuộn Phong,10525,10525.png,icons/item/10525.png,"=IMAGE(""icons/item/10525.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10535,Vật phẩm Triệu Hồi,Cuộn Hỏa,10526,10526.png,icons/item/10526.png,"=IMAGE(""icons/item/10526.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10536,Vật phẩm Triệu Hồi,Cuộn Thiên,10527,10527.png,icons/item/10527.png,"=IMAGE(""icons/item/10527.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10537,Vật phẩm Triệu Hồi,Sách Dương,10528,10528.png,icons/item/10528.png,"=IMAGE(""icons/item/10528.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10538,Vật phẩm Triệu Hồi,Cuộn Kỹ Năng,10529,10529.png,icons/item/10529.png,"=IMAGE(""icons/item/10529.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10539,Vật phẩm Triệu Hồi,Cuộn Địa,10530,10530.png,icons/item/10530.png,"=IMAGE(""icons/item/10530.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10540,Vật phẩm Triệu Hồi,Sách Âm,10531,10531.png,icons/item/10531.png,"=IMAGE(""icons/item/10531.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10541,Vật phẩm Triệu Hồi,Cuộn Nhẫn Thuật,10532,10532.png,icons/item/10532.png,"=IMAGE(""icons/item/10532.png"")","Cuột giấy của Ninja-Tối Thượng, dùng để Triệu Hồi Ninja Ưu Tú tại Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi.",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10542,Vật phẩm Triệu Hồi,Cuộn Hư Không,10542,10542.png,icons/item/10542.png,"=IMAGE(""icons/item/10542.png"")","Cuộn Ninja Tối Thượng, có thể dùng để Triệu hồi Ninja ưu tú trong Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10543,Vật phẩm Triệu Hồi,Cuộn Giới Hạn,10543,10543.png,icons/item/10543.png,"=IMAGE(""icons/item/10543.png"")","Cuộn Ninja Tối Thượng, có thể dùng để Triệu hồi Ninja ưu tú trong Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10544,Vật phẩm Triệu Hồi,Cuộn Mặt Trăng,10544,10544.png,icons/item/10544.png,"=IMAGE(""icons/item/10544.png"")","Cuộn Ninja Tối Thượng, có thể dùng để Triệu hồi Ninja ưu tú trong Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10545,Vật phẩm Triệu Hồi,Cuộn Trí Tuệ,10545,10545.png,icons/item/10545.png,"=IMAGE(""icons/item/10545.png"")","Cuộn Ninja Tối Thượng, có thể dùng để Triệu hồi Ninja ưu tú trong Lời Hứa Ninja-Tối Thượng , 1 cuộn tương đương 1 lần Triệu Hồi",Lời Hứa Ninja-Tối Thượng,item_data1.luac
10601,Vật phẩm Khế Ước,Cuộn thường,10601,10601.png,icons/item/10601.png,"=IMAGE(""icons/item/10601.png"")",Một cuộn Khế Ước thường. Dùng để Gọi Vĩ Thú,Công dụng: Khế Ước Vĩ Thú,item_data1.luac
10602,Vật phẩm Khế Ước,Cuộn Khế Ước Tím,10602,10602.png,icons/item/10602.png,"=IMAGE(""icons/item/10602.png"")",Chúng ta có thể cảm thấy điều gì đó tuyệt vời từ nó. Dùng để Gọi Vĩ Thú,Công dụng: Khế Ước Vĩ Thú,item_data1.luac
10603,Vật phẩm Khế Ước,Cuộn Khế Ước Vàng,10603,10603.png,icons/item/10603.png,"=IMAGE(""icons/item/10603.png"")",Một cuộn Khế Ước được bao phủ bởi ánh sáng vàng. Dùng để Gọi Vĩ Thú,Công dụng: Khế Ước Vĩ Thú,item_data1.luac
10630,Vật phẩm Triệu Hồi,Huy hiệu Otsutsuki,10630,10630.png,icons/item/10630.png,"=IMAGE(""icons/item/10630.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10631,Vật phẩm Triệu Hồi,Huy hiệu Uchiha,10631,10631.png,icons/item/10631.png,"=IMAGE(""icons/item/10631.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10632,Vật phẩm Triệu Hồi,Huy hiệu Kaguya,10632,10632.png,icons/item/10632.png,"=IMAGE(""icons/item/10632.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10633,Vật phẩm Triệu Hồi,Huy hiệu Namikaze,10633,10633.png,icons/item/10633.png,"=IMAGE(""icons/item/10633.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10634,Vật phẩm Triệu Hồi,Huy hiệu Uzumaki,10634,10634.png,icons/item/10634.png,"=IMAGE(""icons/item/10634.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10635,Vật phẩm Triệu Hồi,Huy hiệu Hagoromo,10635,10635.png,icons/item/10635.png,"=IMAGE(""icons/item/10635.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10636,Vật phẩm Triệu Hồi,Huy hiệu Konan,10636,10636.png,icons/item/10636.png,"=IMAGE(""icons/item/10636.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10637,Vật phẩm Triệu Hồi,Huy hiệu Anbu,10637,10637.png,icons/item/10637.png,"=IMAGE(""icons/item/10637.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10638,Vật phẩm Triệu Hồi,Huy hiệu Uchiha,10638,10638.png,icons/item/10638.png,"=IMAGE(""icons/item/10638.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10639,Vật phẩm Triệu Hồi,Huy hiệu Uchiha,10639,10639.png,icons/item/10639.png,"=IMAGE(""icons/item/10639.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10640,Vật phẩm Triệu Hồi,Huy hiệu Senju,10640,10640.png,icons/item/10640.png,"=IMAGE(""icons/item/10640.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10641,Vật phẩm Triệu Hồi,Nhẫn khắc chữ Konan,10641,10641.png,icons/item/10641.png,"=IMAGE(""icons/item/10641.png"")",Các mảnh nhận được từ Lời Hứa Ninja-Tối Thượng có thể được giao dịch để lấy Phần Thưởng hào phóng trong sự kiện giao dịch,Vật phẩm trao đổi,item_data1.luac
10701,Vật phẩm Khế Ước,Thanh Gỗ,10701,10701.png,icons/item/10701.png,"=IMAGE(""icons/item/10701.png"")",Thanh gỗ bình thường. Sử dụng để tăng tốc Khế Ước trong tính năng Vĩ Thú,Công dụng: tăng tốc Khế Ước,item_data1.luac
10702,Vật phẩm Khế Ước,Gậy Thần Bí,10702,10702.png,icons/item/10702.png,"=IMAGE(""icons/item/10702.png"")",Sử dụng để tăng tốc Khế Ước trong tính năng Vĩ Thú,Công dụng: tăng tốc Khế Ước,item_data1.luac
10703,Vật phẩm Khế Ước,Trượng Thần Bí,10703,10703.png,icons/item/10703.png,"=IMAGE(""icons/item/10703.png"")","Một cây quyền trượng chứa đầy sức mạnh thần thoại, Sử dụng để tăng tốc Khế Ước trong tính năng Vĩ Thú",Công dụng: tăng tốc Khế Ước,item_data1.luac
10720,Vật phẩm Triệu Hồi,Cuộn Trắng,10720,10720.png,icons/item/10720.png,"=IMAGE(""icons/item/10720.png"")","Cuộn đầy màu sắc, bạn có thể sử dụng nó để Triệu Hồi trong Thời Trang Sắc Màu , 1 cuộn tương đương 1 lần Triệu Hồi",Thời Trang Sắc Màu,item_data1.luac
